Damara,English
"ǀOa-di-si ǀoa-di-si ǃgâ-san, ǂgui-na da ge ra mû. Mâ-i hoa-i a ǂhau-ǃnâ tsî ǂgom-ǂgom-sa-se mâ. ǀOa-di-si ǀoa-di-sis ǃnâ hân ge ǀgai-sa ǂnu-bi, hoa ǃhao-di tsî ǁae-di tsî-na xu, da ra E-lo-ba koa.","Our happy God is merciful, His mercy not just dutiful. He takes delight in kindly deeds And freely grants our daily needs. Repentant ones can be assured Their plea for mercy will be heard. Remembering that we are dust, He’s merciful and kind and just."
"ǀOa-di-si ǀoa-di-si ǃgâ-san, hoa-ba da ra ao-ǁnâ. ‘ǃGâib xa ǃgâi ǂhôa-e ū-hān,’ ǂgui khoen ta ǁnâu ǂgao-e. Tsî da ra ao-ǁnâ ǀga-ra, ǁgâi-e da ga xa-we. Je-sub ge tsau hâ khoe-na ra hui. ǁÎb ǂkhî-ba ra mā da.","When we have sinned and feel distressed, When God’s forgiveness we request, Our Lord, Christ Jesus, showed the way To ask for mercy when we pray: “Forgive our debts, we beg of you, As we forgive our debtors too.” We then can let resentment go, And peace of mind and heart we’ll know."
"ǀOa-di-si ǀoa-di-si ǃgâ-san, ǃKhūb ge ra kō-ǃgâ da tsî ǃhūb-aib ǃnâ ra hui da. Hoa-ǁae da ra koa bi. ǀOa-di-si ǀoa-di-sis ǃnâ hân Gao-sib xa ra ǃhoa. E-lob ǀkha da ǀgui-ba ra sî-sen tsî da ra ǃoa-ba bi.","When gifts of mercy we bestow, The giving spirit we should show. We give without desiring praise, Content with joy our gift conveys. Then God, who sees all things we do, Will be the One repaying you. Yes, happy are the merciful, In God’s eyes they are beautiful."
"Je-ho-vab ge khoe-xa-si-ba ra ǁgau da. ǁÎb ǀkhā-e ū ta-ma-se ra hâ ū da. ǁÎb khoe-na ǀna-nus tsî so-res tsî-na ra mā tsîb ra ǂû-i tsî ǂkhîb tsî-kha mā. Xū-e ū-hâ ta-ma-na da ge nî ǀkhom, tsî E-lo-ba nî ǁgae ǁîb di ǀgôan a-se. ǁÎb xa da ǃgâi-sib ǃgao nî mā-da-wa-am-he, si-da khoe-xa-sib ge a ǂhau-ǃnâ.","Stay awake, stand firm, grow mighty, Be determined to endure. Carry on with manly courage, For the victory is sure. We obey Christ Jesus’ clear command; Under him we firmly take our stand. (CHORUS) Stay awake, stand firm, and grow mighty! Carry on right to the end!"
"Hā-nî ǃgâi-ba da tā-tsēs tsî-na nî ǀū ǂhâ-sib ǃnâ hâ-na da ga ra hui-ǂui o. ǃHao khoe-sen ga mû-sen xa-we da nî hui nî tsî ǁîn ǂhâ-si-ga nî ǂhan-sen-ba. ‘Ti ǃhao khoe-do’ dis ge Li-dia-sa ge mî. ǂKhî-ban ra hō si-da oms ǃoan ga hā o. Je-ho-vab E-lob ge nē khoen hoan xa a ǂan, ǁîb khoe-xa-ǃnâ ǀgau-ga ra ǁgae-na.","Stay awake, and keep your senses, Always ready to obey. Stay alert to Christ’s direction Through his faithful slave today. Heed the counsel of the older men, Who protect his sheep and truth defend. (CHORUS) Stay awake, stand firm, and grow mighty! Carry on right to the end!"
"ǀNam-o-ǃnâ tsî ǃkhai ǃhūb-aib ǃnâb ge E-lob ǁîb ǃoa ge ǂgae da. ǀGui-ǃnâ-xa-sib tsî ǃgâi-a-ǂgaob ge ǂkhî-ba ra mā da. ǀGui-ǂâi-xa-sib a ǃgâi tsî da nî ǃgôa-ǃgâ. ǃKhū-ba da ǁkhā-sib hoab ǀkha ra ûi-ba ǂgao, ǀGôab dao-ǁgaus ǃnā-ga. A da ǂgao-ba xu ǁnâu-ǀnam-bi, ǀgui-ǃnâ-xa-sib ǃnâ-ū.","Stay awake, remain united As the good news we defend. Though our enemies will fight it, We will preach until the end. Join the shout of praise throughout the land. Look! Jehovah’s day is soon at hand! (CHORUS) Stay awake, stand firm, and grow mighty! Carry on right to the end!"
"ǀGui-ǃnâ-xa-sib ǃnâ da nî ǃgû, hoa-ǁae khoe-xa-si-ba ǁgaus ǃnâ. Ob ge ǀnam-mi tsî-na nî kai tsîb ge ǂkhî-ba nî ǀoa. ǀGui-ǃnâ-xa-sib a ǃgâi tsî ǂkhî-ba ra mā. ǃGâ-sa ǃnam-ma da ga ǁgau o, ob ǃKhu-ba ǂkhîb ǀkha nî ǀkhae da. ǁÎb huib ǀkha da nî ǀgui-ǂâi-xa tsî hoa-ǁae nî koa bi.","How can I repay you, what gift can I give To thank you, Jehovah, for the life that I live? I look in my heart with your Word as my mirror; The person I see, may you help me see clearer. (BRIDGE) My life I have promised in service to you, But not from mere duty will I do what I do. Whole-souled and wholehearted I serve you by choice; May I be one more who makes you rejoice. Help me to examine, and help me to see Just what sort of person you desire me to be. Those loyal to you, you will loyally treasure; May I be among those who bring your heart pleasure."
ǂGui ǂkha-bu-sa-si-ga da ge hoa da ū-hâ. Xa-web ge E-lo-ba kō-ǃgâ tsî a ǀnam da. ǁÎb ra ǀkhom da tsî ǁîb ǀnam-mi ge a ǀgai-sa. A da ǁîb ǀnam-ma ǃgom-gu ǃnâ hâ-na ǁgau re.,"Lovingly Jehovah Made provision through his Son For our sins to be forgiven And for death to be undone. If we truly are repentant, His forgiveness we can claim On the basis of Christ’s ransom, Asking pardon in his name."
"ǀNîn ǂkha-bu-sa xa-we ǀgai-sa-se ra mû-sen. Si-da mî-di ge ra ǂkhâ-ǃnâ nî în tā ǃao. ǂKha-bu-san E-lob ti, ǁîb ga-gab ta hui nî. Tsâ-ba nî tsî da ǁîn ǁgam-ro-na ra ǀom-bē.","We receive such mercy When we act like God above And forgive each other freely, Showing empathy and love. Putting up with one another, Putting hurtfulness away; Showing honor to our brother, Showing love’s surpassing way."
"ǂKha-bu-sa-na da ge ǀgo-ra-ǃgâ ta-ma hâ, xa-we da tsau-ra mî-di ǀkha ra ǀgai-ǀgai nî. A da ǃgao-ǃgâ-xa-se hoa-ǁae ǂkhâ-ǃnâ nî re. Si-da ga ra ǂkhâ-ǃnâ nî o, on ge nî ǀgai.","Mercy is a virtue That we all should cultivate. It will keep us from resentment, From the bitterness of hate. When we imitate Jehovah, Who is unsurpassed in love, We will truly be forgiving; We will be like God above."
"Je-ho-vab ge hui-ba ra mā da, kō-ǃgâ ra ǃûi-ao-ga. ǁÎ-gu ai-ǁgaus ge ra dao-ǁgau da, ma-ti da nî ǃgû-sa. (ǁNAEǀHAOS) E-lob ge ǂgom-ǂgom-sa tsî ǂgom-ǃgâ, da nî ao-ga ge ǀkhae da. ǁÎ-gu ge ra ǂhan-sen ǁÎb gūn ǃgao. Dī-gu ran ǃgao ǀnam gu re.","This is at last bone of my bone, Flesh of my flesh; now I’m not alone. God has provided a partner, Someone to call my own. Now we are one; now there can be Blessings to share for you and for me. As man and woman together, We are a family. Ev’ry day we’ll serve our God above. As he shows the way, Unfailing love we’ll display. As we have vowed, so may it be. Seasons of joy, may we come to see. Oh, may we honor Jehovah, And may you always be my love."
"ǀNam da ǃûi-ao-gu ra tsâ-ba da. ǃGâi-se gu ra dao-ǁgau. ǁÎ-gu ge ra hui tsû da ga o, kai ǃgâi ǂgao-sib hoab ǀkha. (ǁNAEǀHAOS) E-lob ge ǂgom-ǂgom-sa tsî ǂgom-ǃgâ, da nî ao-ga ge ǀkhae da. ǁÎ-gu ge ra ǂhan-sen ǁÎb gūn ǃgao. Dī-gu ran ǃgao ǀnam gu re.","Precious to God, we are daughters and sons, Giving our strength as his faithful young ones. Loving attention to us he will give, Blessing our days for as long as we live."
"E-lob ǀa-pe-mā-de gu ra mā, î da tā ǂkha-bu-ǂâi. ǁNās ǀkha gu ra E-lob ǀgaub ǀkha hui, î da ǃKhū-ba ǃoa-ba. (ǁNAEǀHAOS) E-lob ge ǂgom-ǂgom-sa tsî ǂgom-ǃgâ, da nî ao-ga ge ǀkhae da. ǁÎ-gu ge ra ǂhan-sen ǁÎb gūn ǃgao. Dī-gu ran ǃgao ǀnam gu re.","Honoring parents who care for our lives Helps us express what we’re feeling inside. Then we find favor with God and with men, Drawing us close to Jehovah, our Friend."
"ǀKhom-xa-ǃnâ E-lo si-da ǂgae-ǂgui-ao, kai-se du si-da ǂgao-gu xa kai. Si-da ǃgom-si-ga su-pu-su-pu re, ǁkhae-ǂgao da re Sa-du ga-gab ǃnâ-ū.","May we remember our God in our youth, Growing each day in our love of the truth. Giving our best to our God, we will bring Joy to the heart of Jehovah, our King."
Hoa da ge a ǁo-re-ao si-da ǁGû. ǀNî ǁae-ga da nē daob ǃnâ ra ǁnā. ǀKhom-ma du da ge ra ǁnâu-am da re. Sa-du ga-gab ǃnâ-ū dao-ǁgau da re.,"When a man becomes a father And a woman has a child of her own, They share a trust, they must remember, That is not theirs, not theirs alone. The gift they share is from Jehovah; Of life and love he is the one true Source. To parents he gives sure direction That they may follow the wisest course. (CHORUS) A sacred trust you have been given; A precious life is in your hands. You can bestow the greatest favor; Instruct your child in God’s commands."
"Hoa-ǁae da ga tsau tsî ǂkha-bu-ǂâi o, ob E-lob ga-ga-ba ra ǀgai kai. Kai a-nib kha-mi ī ǀgai-ba mā da; a da ǁnâi sa-du ga-ga-ba hō re.","All the words God has commanded— They must always prove to be on your heart. These words you’ll speak to sons and daughters; This is your trust, this is your part. To them you’ll speak along your roadway, When you rise up and when you are at rest. In years to come, may they remember, May they be faithful, may they be blessed. (CHORUS) A sacred trust you have been given; A precious life is in your hands. You can bestow the greatest favor; Instruct your child in God’s commands."
"E-lob ǀnam tsî-ra ǁkhau-ǂui da: ‘Ti-ta ǀkha ǃgû îts ǀnam te.’ E-lob tsî khoe-na da ge nî ǀnam tsî ǃgâi ǀgau-ga nî ǁgau. ǁNā-pa-xū i ge ûi-ba hâ, ǁnāb ge ôa da ra ûi-ba. Je-sub ǀnam-mi ge ǁnā ti-de. Je-sub ǀnam-ma da ra mû.","Jehovah is faithful and fully aware Of all those who serve him whole-souled. He knows there are times their devotion and zeal Result in their loss as foretold. If you have left houses or fam’ly or friends, Be sure that our God knows the sum. He makes it up now with our dear brotherhood And life in the new world to come. (CHORUS) May Jehovah reward what you have done. May he provide a perfect wage for you. May you find refuge beneath his wings. Jehovah is faithful; Jehovah is true."
"ǀNam-mi ra ǂgae da ǃgâi-ba ǃoa; E-lob ǀnam-mi ra hui da. Dī-sā da ga ob ra hui da, ǁÎb huib ǀkha da ge ra ǀgai. ǀNam-mi ge a ǃa-nu tsîb ge ǀnam-ma su-ri ta-ma hâ. ǁGū-tsâ re ǃgâ-sa-na ǀnam-sa. A da tsâ a-ma ǀnam-ma.","At times we may feel that our lot in this life Has burdened us more than our share. And sometimes it seems that the cares of the day Are more than we’re able to bear. The God of all comfort takes note of your need; You know he’s the Hearer of prayer. His Word and his spirit and true, loving friends Will bring to you comfort and care. (CHORUS) May Jehovah reward what you have done. May he provide a perfect wage for you. May you find refuge beneath his wings. Jehovah is faithful; Jehovah is true."
Ab tā ǁai-ba ǂgae-ǂgui da re. Ab tā sa-do ǂgae-ǂha-pu. E-lob ǃoa kō re hoa-ǁae ob ge ǁî-ba nî ǁkhā-ǁkhā du. E-lob tsî khoe-na da nî ǀnam tsî ǃgâi ǀgau-ga nî ǁgau nî. Hoa-ǁae khoe-na ǀnam-ma ǁgau re E-lob a ǀnam kha-mi ǀnam.,"Sarah and Esther, Mary, Ruth, and others— All these were capable women, loyal wives. Godly devotion was foremost in their lives. They were faithful women, ones we know by name. There were others favored by Jehovah; Nameless in the record, their faith was just the same."
"ǃGôa-sib ǃnâ da E-lo-ba ra ǂgan, î da ǁîb ǀgau-gu hoa-ga ǁgae ǁkhā. Xa-we hoa xūn ǂam-ai hâ i ge ǀnam-ma, E-lob ga-gab ta hau-ba. ǁKhoa-ǂgao tsî da ga gā-ai xa-web ga sa-da ǀnam-ma ǃkhai, o i ǁau. ǃGam ǀnam-ma da ge nî ǀgo-re-ba, si-da ǀgau-gu hoa-gu ǃnâ ǁgaus ǀkha.","Goodness and courage, loyal love and kindness— Lovable qualities in all humankind, Virtues these excellent women bring to mind. They were fine examples we appreciate. In the same way now our Christian sisters Show a faithful spirit we all can imitate."
"ǀNam-mi ge ǃgâi-ba mā-sa ra ôa tsî ǀnam-mi ge nau khoen xa ra ǂâi. ǀNam-mi ge ǃhui ta-ma hâ ǂgaob ǃnâ. Je-sub ge ge ǁkhā-ǁkhā ǀû-ba-gu. ǀNam-mi ǃnū-ǃnâ-xa-sib ǀkha ra hui, tsû-ba ta-ni ǁkhā ǀgai-sab ga o. Mâ ǃgom-mi hoab ǃnâ ǀnam-ma ǁgau re. ǀNam-mi ge hoa xū-na ra ta-ni.","Mothers and daughters, sisters, wives, and widows, Willingly laboring, glad to do your part. Modest your bearing, submissive is your heart, Having God’s approval, may you never fear. Christian sisters, may Jehovah keep you Firm in your conviction, your prize is drawing near."
"Je-ho-vab ge ǀnam-ma hoa da ra ǁkhā-ǁkhā. Nē ǀgaub ge ra hui da, ǁÎb ra sî-sen-ū da ǀgaub nē-sa ra ǁgau ma-ti da ǀnam-ma nî ǁgau-sa. ǀGui-se ǃnae hâ ǀGôa-bab ge si-da ǃgao mā Îb si-da ǁo-re-na ǀGôab ǃnâ-ū ǀû-ba. Nēs ge ǁÎb ǀnam-mi di kai ǁgâi-ǂui-sen-sa! ǁÎb ǀgaub ge ǀnam, E-lob ǀgaub ge ǀnam.","Here with us are aged ones, Those whose youth has passed. Here among us they endure; Still they’re holding fast. Loss of strength besets them all; Loss of mates for some. Father, please confirm their faith In the life to come. (CHORUS) Father, you remember How in faith they’ve run. Give them your assurance; May they hear, “Well done!”"
"Nē ǀgaub ǃnâ ǃgû tsî da ǀnam-ma ǁgau-gu re ǃgam tsî a-ma-ai-ba, ǃGâ-sa-na tsâ-bas ǀkhab ge ǀnam-ma ra hui, kai-ran tsî ǀa-san hoa-na o. E-lob tsî khoe-na da a-ma ǀnam-ma nî ǁgau tsî nē ǀnam-ma da ge ǃkhō-oa ti-de. Si-da ǃgâ-san ǁo-re-na da nî ǀû-ba tsî ǁnās ǀkha ǃgâ-sa ǀnam-ma nî ǁgau.","Splendid is gray-headedness Found in ways of right. Beautiful are faithful ones In Jehovah’s sight. May we always recognize They were once young too. Loyally they gave their best When their strength was new. (CHORUS) Father, you remember How in faith they’ve run. Give them your assurance; May they hear, “Well done!”"
"ǀNam-mi ai-ǁgaus ge ra ǀgui-ǃnâ-xa kai da î da khoe-ǃgâ-gu kai. Si-da ǀhom-si ǁGûb ge hoa da ra ǁkhau-ǂui: “Tsâ a-ma ǀgui-ǃnâ-xa-si-ba.” ǀNam-mi tsî ǂkhîb si-da ra ǁgau-ǂuib ǃnâ ǁhao, E-lob ǁîb ga-gab tsî mîs ǃnâ-ū ra hui. Si-da ǃgâ-san hoan ge ra hō-hō-ǃnâ da. E-lob ge ǀnam. Je-ho-vab ge ǀnam.","Ev’ry newborn child, Ev’ry drop of rain, Ev’ry golden ray of sun, Each head of grain— All are gifts from God; They reveal his way. Miracles performed by him sustain us each day. (CHORUS) So, what are we to do with a gift so rare But to love the One who gave it and show him we care. No matter what we do, We never can earn it. This gift is still a gift​—The miracle of life."
"ǃKhūb ge ǀnam, ǂhau-ǃnâ-se. ǀHom-ma xub ra hoa da kō-ǃgâ. E-lob ge ǁîb di ǀGôab ǃnâ-ū, xo-re-ma-ri-ba ge a mā, î da ǃâu-ba-sen-sa ū-hâ, hâ-hâ nî-ra ǂkhîb tsî ûib xa. (ǁNAEǀHAOS) Sa-du hî-na ra ǁgâ do, hā î du ûib ǁgam-me ā. Hā î du ā, ǁgâ hâ-do. Î du ǃKhūb ǀnam-ma mû.","Others may give up, Lose their will to try, Echoing the wife of Job: “Curse God and die.” We are not that way; Praise to God we give, Thanking him for ev’ry precious moment we live. (CHORUS) So, what are we to do with a gift so rare But to love the ones around us and show them we care. No matter what we do, We never can earn it. This gift is still a gift​—The miracle of life."
"ǃKhūb ge ǀnam, ǂhau-ǃnâ-se. ǁÎb ku-rus ge ǀnam-ma ra ǁgau. E-lob ge nē-sa ge ǁgau da, Je-su-bab ge tron-sa mā o. ǃKhūb ǂâi-ba-sens ge ǃgâi nē-si. ǁÎb Gao-sib ra ǂgae-ǂgui tsoa-tsoa. (ǁNAEǀHAOS) Sa-du hî-na ra ǁgâ do, hā î du ûib ǁgam-me ā. Hā î du ā, ǁgâ hâ-do. Î du ǃKhūb ǀnam-ma mû.","The God of times and of seasons, Whose name alone is Jehovah— The time for his vindication Is near by signs we can see. (CHORUS) Keep on working and watching and waiting, Joyfully anticipating, Life as God meant it to be."
"ǃKhūb ge ǀnam, ǂhau-ǃnâ-se. Ab ǁÎb ǀgai-ba hui î da ǀnam. Tsau ra-na da ra hui hî-na, E-lob mî-san ra ôa ǁaeb ǃnâ. A da E-lob ǃao-ba ū-hâ, ǁKhoa-se da ga ra ao-ǁnâ o. (ǁNAEǀHAOS) Sa-du hî-na ra ǁgâ do, hā î du ûib ǁgam-me ā. Hā î du ā, ǁgâ hâ-do. Î du ǃKhūb ǀnam-ma mû.","The time has long been appointed; His Son is ready to conquer, Defeating all who oppose him. His sword will bring victory. (CHORUS) Keep on working and watching and waiting, Joyfully anticipating, Life as God meant it to be."
"Si-da ǀnam-mi ga ǀae-xa o, ob ge Je-ho-va-ba ra ǂkhî. ǀNam-mi ge ǁîb mâ-ǂoa ra ǀgau tsî si-da ǀgū-se hâ. ǀNam-mi ge ǂgaob ǃnâ ǀgui hâ ǁkhā tsî ǂhau-ǃnâ ǀhō-sa-na ra om. ǀNam-mi ǁîb xa ǀgui ǂâi ta-ma. ǀNam-ma ǃgâi-se ǁgau re. ǂHâ-sib ǃnâ hâ-e da ge hui-ba nî-ra mā tsî nî hâ-ba. A-ma-bes ǃnâ da ge a, ǀhō-sa gu ǁkhā hoan ǃoa-ai. Je-sub ge ǀnam-ma ge ǁgau da, î da Je-ho-vab ǀnam-ma mû îb si-da ǂgao-ba tsâ-ǀkhā ǁkhā. Khoe-xa-ǃnâ-sib ge tsoa-tsoa. ǂGao-ba xu ǀae-xa-se ǀnam.","Though all creation is groaning, In faith we’re eagerly waiting. Jehovah’s day is approaching, The time for setting us free. (CHORUS) Keep on working and watching and waiting, Joyfully anticipating, Life as God meant it to be."
"Nē ǁaeb ge E-lob Gao-sib ǃoa ra ǁnae-ǁgau. Hoa khoe-na da ra ao-ǁnâ-ba. Ais-ǀkhāb ǃoa kō tsî sa-du o-re-sa mû, o-res ǁaeb ge go ǀgū-ba da! (ǁNAEǀHAOS) Je-ho-vab ge si-da ǂkhîb di ǀgai-ba. ǃGa-ri-se ǃgâi-a-ǂgaob ǀkha ǁnae. Tsî dâ ǃâu-ba-sens ǃnâ tsî gan-gan bi re. Tsî ǀhom-mi ǃnâ hâ E-lo-ba koa. Je-ho-vab ge si-da ǂkhîb di ǀgai-ba. ǁÎb kai-si-ban hoa-na nî ǂan. Tsî da ǀu-nis kō-se ǃKhū-ba nî ǃoa-ba. Tsî da E-lob ǂkhî-ba nî-ra ǁgau.","A paradise our God has promised, By means of Christ’s Millennial Reign, When he’ll blot out all sin and error, Removing death and tears and pain. (CHORUS) A paradise, the earth will be. With eyes of faith, this we can see. This promise Christ will soon fulfill, For he delights to do God’s will."
"Je-ho-vab ǃoa kō re, ǁî-ba a ǀnam do. Tā ǃao re ǁÎb ge a ǀgai-sa. Khâi mâ tsî du ǃga-ri dom-mi ǀkha ǁnae re. ǃKhū-ba ǂkhîb am-sa ǁnae-ba re! (ǁNAEǀHAOS) Je-ho-vab ge si-da ǂkhîb di ǀgai-ba. ǃGa-ri-se ǃgâi-a-ǂgaob ǀkha ǁnae. Tsî dâ ǃâu-ba-sens ǃnâ tsî gan-gan bi re. Tsî ǀhom-mi ǃnâ hâ E-lo-ba koa. Je-ho-vab ge si-da ǂkhîb di ǀgai-ba. ǁÎb kai-si-ban hoa-na nî ǂan. Tsî da ǀu-nis kō-se ǃKhū-ba nî ǃoa-ba. Tsî da E-lob ǂkhî-ba nî-ra ǁgau.","Soon here on earth, as God has purposed, His Son will cause the dead to rise. Then it will be as Jesus promised: ‘You’ll be with me in Paradise.’ (CHORUS) A paradise, the earth will be. With eyes of faith, this we can see. This promise Christ will soon fulfill, For he delights to do God’s will."
"Si-da ǂkhîb ǃa-ro-mas ge a kai, ǃkhū-sib ra ǂgui-ǂgui-sen kha-mi. E-lob ǃoa-ai a ǀō-ai-san ge mâ ǃhaos hoa-sa xu ra hā-na. Si-da ǂgaob ge kai ǂkhîb xa ra ǀoa, ǁÎb mîs ra ǁkhā-ǁkhā xū-na xu. ǁÎb ge tsēs hoa-sa ra ǁkhā-ǁkhā da; tsîs nē-sa ǂgom-sa ra om-khâi. ǃGom-sin ga hā xa-we da ra ǂkhî tsîb ge nē ǂkhî-ba nî hâ-hâ. ǃGom-sin ga hā-ǂam da xa-web ge E-lo-ba hoa-ǁae nî hui da. (ǁNAEǀHAOS) Je-ho-vab ge ǂkhî-ba ra mā. ǁÎb ǃom-gu sî-sen-ni ǀga-pi. ǁÎb ǂâi-di tsî sî-sen-gu ge ǀga-pi, nēs xū-i ǀkha a ǀnō-e ǁoa.","The Paradise, our Lord has promised, And he is now our reigning King. We daily thank our loving Father, And from our hearts, his praises sing. (CHORUS) A paradise, the earth will be. With eyes of faith, this we can see. This promise Christ will soon fulfill, For he delights to do God’s will."
"ǁÎb ku-ru-sa da ǂkhîb ǀkha ra kō, ǁÎb ǀhom-aib tsî ǃhūb-aib tsî-na. ǁÎb ku-rus ǂkha-nis ǃnâ da ra kō tsî ǃom-gu sî-sen-ga ra koa. ǀŪ ta-ma-se da nî-ra ao-ǁnâ tsî E-lob Gao-sib xa nî ǃhoa. ǁÎb di ǂgae-ǂguis tsî ǀkhaeb xa da nî ǃgâi-a-ǂgaob ǀkha hoa-ǁae nî ǃhoa. ǀAm-o ǂkhîb xa da ge nî ǀoa-he, tsēs ǃui-sa ra saos ǁkhās kha-mi. Nē ǀa-sa ǃhūb-aib tsî ǀhom-mi ge mî-hē ǁoa-sa ǂkhî-ba nî hau. (ǁNAEǀHAOS) Je-ho-vab ge ǂkhî-ba ra mā. ǁÎb ǃom-gu sî-sen-ni ǀga-pi. ǁÎb ǂâi-di tsî sî-sen-gu ge ǀga-pi, nēs xū-i ǀkha a ǀnō-e ǁoa.","“The signs of the times” prove God’s rule has begun. In glory enthroned sits Jehovah’s Son. The heavens are cleansed, Satan’s now debased, And soon on the earth let God’s will take place. (CHORUS) Rejoice! For God’s tent is with men, And he himself resides with them. No more will there be pain or worrying, No sting of death nor any sorrowing. For God has said: ‘I’m making all things new.’ These words faithful are and true."
"Je-ho-va ǂkhîb E-lob, ǂkhî-ba du ge a mî-mâi. Sa-du ga-ga-ba da ra ǂgan îb ga-gab ǂû-ga kai-kai. Je-sub ǃnâ da ra ǂgom ǁÎb a ǂhau-ǃnâ a-ma-ga. A da ǁîb di ǀhō-sa kai re, nēs ǂkhî-ba ra mā da o.","Let all men the pure New Jerusalem see, The bride of the Lamb shining radiantly. Adorned for her husband in gems so bright, And only Jehovah will be her light. (CHORUS) Rejoice! For God’s tent is with men, And he himself resides with them. No more will there be pain or worrying, No sting of death nor any sorrowing. For God has said: ‘I’m making all things new.’ These words faithful are and true."
"Ga-gab ge ra hui da, Sa-du mîs ǃnâ-ba ra mā. Dao-ǁgau-he tsî da ra sâu-he, nē ǃhūb-aib hî-na ǃkhaeb ǃnâ. ǁAeb ge nî-ra hā hoa ǂkha-ba-dī-gu nî bē-sa. Sa-du ga-ga-bab hui da re, ǂkhî-ba ū-hâ ǀga-ras ǀkha.","This city so grand will become a delight. Its gates will be open both day and night. The nations will walk in her glory bright; The servants of God now reflect that light. (CHORUS) Rejoice! For God’s tent is with men, And he himself resides with them. No more will there be pain or worrying, No sting of death nor any sorrowing. For God has said: ‘I’m making all things new.’ These words faithful are and true."
"ǀNam du an ge ra ǀgui, ǀhom-mi tsî ǃhūb-aib tsîn ǃnâ. Ga-gab ra ǀgui-ǃnâ-xa kai da tsî Gao-sib xa ra ao-ǁnâ. Tsî Gao-sib ge ǀgū-ǁae, to-ro-ga nî-ra ǀam kai. Tsî ǃgâi-ba ra dīn ge nî ǂkhî, ǀam-o-sib kō-se ûi-sa.","The living God, Jehovah, you have proved to be; Your mighty works abound in earth and sky and sea. No rival god can equal what you have done ​—there is none. Our foes will be consumed. (CHORUS) Jehovah provides escape for the loyal. His servants will see what a mighty Crag is he. So with courage and faith in our God, we spread the fame Of Jehovah, our Source of escape, and praise his name."
"Je-ho-va E-lob ǀgui-ǃnâ-xa-sib di-ba koa. ǁÎb to-ro-ga ra ǀū kai tsî ra ǀgui kai dab. ǂKhîb Gaob ge Je-su-ba, ǀkhom-xa tsî a ǃgâi-ba. ǂHa-nu-ai-sib ǃnâb ge si-da ǃgao a mâ-ǀgai.","Though ropes of death encircle me, I call to you, “Jehovah, give me strength, and give me courage too.” From your own temple dwelling, you hear my plea, “Shelter me; Rescue me, O my God.” (CHORUS) Jehovah provides escape for the loyal. His servants will see what a mighty Crag is he. So with courage and faith in our God, we spread the fame Of Jehovah, our Source of escape, and praise his name."
Tsû-tsû ra mîn tsî ǂkha-bab tsî-na da ra ǀū. ǃKham-ū-he ra xūn ǀkha da ǂkhîb xū-na ra dī. ǀÛ-ba-gu da ra ǂkhî-ba da ra ǂgao ǃkhais ǃgao. Je-sub gūn a-se da ǂkhîb ǃnâ nî-ra hâ-ǀhao.,"From heaven you will thunder and give forth your voice. Your enemies will quake; your servants will rejoice. You prove to be whatever you need to be; all will see How you provide escape. (CHORUS) Jehovah provides escape for the loyal. His servants will see what a mighty Crag is he. So with courage and faith in our God, we spread the fame Of Jehovah, our Source of escape, and praise his name."
